path,label,bpm,mfccs,chroma_stft,mel_spectogram,amplitude,rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast
/content/drive/MyDrive/thesis/audio/A081.mp3,2,112.34714673913044,-5.58840274810791,0.42408323287963867,0.2707347273826599,-32.3287239074707,0.035010796040296555,0.03430119109795729,1929.6770667960832,2706.664236709377,4151.55957575296,23.476462687950455
/content/drive/MyDrive/thesis/audio/A083.mp3,2,143.5546875,-4.97468900680542,0.4339790344238281,0.6315518617630005,-28.941579818725586,0.056185606867074966,0.07335439697945682,2422.4035282122613,2233.7087695278037,4682.631944746692,23.600210012025336
/content/drive/MyDrive/thesis/audio/A084.mp3,2,161.4990234375,0.5666300058364868,0.43111979961395264,6.746008396148682,-17.086137771606445,0.16394028067588806,0.05310523299675023,2338.727155058571,2786.646156005116,5300.436936912431,24.70832124564831
/content/drive/MyDrive/thesis/audio/A085.mp3,2,123.046875,-7.22320556640625,0.24288992583751678,1.6610372066497803,-24.294858932495117,0.08548218011856079,0.039572089716805946,2303.2146646720016,2978.524589132403,4960.874118645544,24.39838556331808
/content/drive/MyDrive/thesis/audio/A096.mp3,2,135.99917763157896,-3.5732009410858154,0.28160056471824646,12.594914436340332,-17.124589920043945,0.2438310831785202,0.046815608315923865,1995.7718271342146,2234.9742509488187,4056.709514819812,25.29550666928025
/content/drive/MyDrive/thesis/audio/A097.mp3,2,129.19921875,-1.4101070165634155,0.4217681884765625,1.6308104991912842,-27.783788681030273,0.08614116162061691,0.030059672774489322,1513.1882601987952,2286.2369130095076,2967.123438588092,23.164618841062648
/content/drive/MyDrive/thesis/audio/A106.mp3,2,135.99917763157896,0.0490354523062706,0.4267122149467468,2.4446487426757812,-26.016883850097656,0.10457778722047806,0.023577138463324047,1263.120276762386,2043.8258677039878,2339.341595577994,23.101382734155283
/content/drive/MyDrive/thesis/audio/A171.mp3,2,129.19921875,-7.6895294189453125,0.3733059763908386,0.39628082513809204,-36.179656982421875,0.03800933063030243,0.020395603020543177,1046.98604831257,1682.3003505762388,1837.3200567983984,23.88367223085576
/content/drive/MyDrive/thesis/audio/A188.mp3,2,132.51201923076923,-4.202699184417725,0.267996221780777,1.7370699644088745,-29.149580001831055,0.07633163034915924,0.028002725670264624,1075.006419473769,1353.8242141098822,1885.2149389580431,22.895160705697375
/content/drive/MyDrive/thesis/audio/A191.mp3,2,126.04801829268293,-4.24349308013916,0.260012686252594,2.3748271465301514,-22.511280059814453,0.10971042513847351,0.07821136729630919,2943.2816481490095,2877.3821154931766,6272.969960502263,25.215149914632658
/content/drive/MyDrive/thesis/audio/A116.mp3,1,129.19921875,-1.632765769958496,0.5375251770019531,0.8004975914955139,-24.469884872436523,0.06196555867791176,0.0762289998259053,2543.887676928937,2388.9649987218168,4883.978390494429,21.233031579629905
/content/drive/MyDrive/thesis/audio/A127.mp3,1,114.84375,2.647179126739502,0.5290349721908569,8.64299488067627,-5.508764266967773,0.24282799661159515,0.13737795235608172,4448.010031695911,3692.4508299546555,8737.651992840356,20.583965369636072
/content/drive/MyDrive/thesis/audio/A131.mp3,1,92.28515625,1.4884202480316162,0.49984580278396606,15.84542179107666,-15.430182456970215,0.24688969552516937,0.0388256133211467,2033.1292605541605,2493.839685931736,4180.570418588963,22.071240587798854
/content/drive/MyDrive/thesis/audio/A136.mp3,1,103.359375,1.621523141860962,0.6944025754928589,6.787962436676025,-16.8852481842041,0.19699932634830475,0.08514409964020427,2647.4972732511783,2169.449689427481,5160.291173398328,22.909039266806968
/content/drive/MyDrive/thesis/audio/A140.mp3,1,107.666015625,3.4971649646759033,0.47046956419944763,16.447954177856445,-9.772087097167969,0.3085082471370697,0.06533674631499536,2654.2174334872866,2937.928020460902,5337.475245908774,20.54194873115596
