path,label,bpm,mfccs,rms,zcr,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,mel_spectogram
/content/drive/MyDrive/thesis/audio/A005.mp3,0,123.046875,"[-141.72623     77.406876    -2.8688293   26.002642    -8.721965
   15.510404    -8.8946085    5.868616    -5.909262     8.8192215]",0.06529569,0.1324765942212877,0.40854734,2769.6110684222126,2610.535269002912,5912.038341973608,22.11243547454386,1.0643458
/content/drive/MyDrive/thesis/audio/A011.mp3,0,135.99917763157896,"[-52.024044   99.93098    -7.2325745  13.528692   -0.531891    1.4619268
  -5.665578    4.0617156  -2.3168309   3.1836033]",0.1774827,0.0902827499637471,0.33467057,2223.298661620509,2447.44947389298,4737.6169439258265,22.9991386553082,7.301616
/content/drive/MyDrive/thesis/audio/A014.mp3,0,117.45383522727273,"[-37.17629    64.61694    16.366362   17.95463    10.691164   23.353664
   2.7718134   8.141921    1.2995093   3.488044 ]",0.17990853,0.15982827454321347,0.5111406,3208.316914694079,3033.2249040642178,7006.309760640226,20.02272457346751,7.654441
/content/drive/MyDrive/thesis/audio/A019.mp3,0,117.45383522727273,"[-82.75158    91.15159    -8.312337   30.46809     4.2317533  10.283854
  -1.3140649   6.011737   -4.4951763  12.64986  ]",0.13879369,0.10370538627465198,0.3730344,2358.7171972672854,2457.577028981132,5012.427579167271,23.821874936247355,4.435667
/content/drive/MyDrive/thesis/audio/A022.mp3,0,123.046875,"[-43.612873   80.66285    -8.623756   59.94882   -10.512938   23.908575
  -4.969756    8.265049   -8.062314    4.3854384]",0.24885996,0.10614849187935035,0.39735493,2349.314185965162,2272.9923645697213,4880.78027003879,24.796176920529778,14.019623
/content/drive/MyDrive/thesis/audio/A024.mp3,0,99.38401442307692,"[-34.646248   94.8368      1.1663179  24.625866    9.731976   18.671276
  -1.835779    1.7894696  -1.6277082   4.287999 ]",0.20405746,0.0873196418213457,0.4954774,2249.6274897543485,2565.267047846001,5153.280207729118,21.24500935375397,10.02435
/content/drive/MyDrive/thesis/audio/A039.mp3,0,99.38401442307692,"[-27.565378    74.88635     -2.3299263   16.9305      -0.87117785
  -0.49049875  -0.4813182    1.3051981   -2.254808     2.0847282 ]",0.16768129,0.14726267945185614,0.3680864,2906.280559623129,2771.4771558122984,6149.940267682352,22.047653531192022,6.4109664
/content/drive/MyDrive/thesis/audio/A042.mp3,0,151.99908088235293,"[-87.30855  160.73041  -44.525246  46.077816 -33.390625  25.034128
 -29.736849  20.081722 -15.78248   10.143275]",0.16241859,0.07995010694605569,0.3457016,1510.9822702883741,1663.1861764649925,3017.3463330191416,23.65667311190337,6.145741
/content/drive/MyDrive/thesis/audio/A043.mp3,0,143.5546875,"[-164.91876    115.36207      5.0008955   40.00412    -20.230268
   10.927669   -16.58174     20.183308   -14.330975    16.1512   ]",0.16717036,0.07257717336136892,0.42163464,1732.4214109023098,1999.1813889589278,3758.705539216575,26.053631079824797,8.611357
/content/drive/MyDrive/thesis/audio/A047.mp3,0,99.38401442307692,"[-132.79189     70.09277     19.91499     17.59449      5.0413113
    6.620422     4.96034      1.7658671    4.37254      4.090145 ]",0.08412837,0.13457869598317865,0.3827926,3070.3398836115775,3039.6217073459393,6850.843531349696,21.595855605305648,1.8690277
