path,label,bpm,mfccs,rms,zcr,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,mel_spectogram,amplitude
/content/drive/MyDrive/thesis/audio/A147.mp3,1,129.19921875,171.96478271484375,0.519072413444519,0.201171875,1.0,5335.854486044302,4509.439372342632,10400.537109375,62.931970644630404,3155.4482421875,50.30580520629883
/content/drive/MyDrive/thesis/audio/A150.mp3,1,114.84375,141.13291931152344,0.06051335856318474,0.33056640625,1.0,7001.545276629324,4662.841441187172,11843.26171875,63.05558689257657,39.69996643066406,30.62480926513672
/content/drive/MyDrive/thesis/audio/A151.mp3,1,117.45383522727273,93.59485626220703,0.2291327863931656,0.3642578125,1.0,7869.820863222385,4661.494479521789,12295.458984375,67.93678402071079,633.0638427734375,42.09028244018555
/content/drive/MyDrive/thesis/audio/A159.mp3,1,120.18531976744185,159.88206481933594,0.5762890577316284,0.369140625,1.0,7291.915426950473,4362.5809945889605,11584.86328125,64.75870296386618,4950.37158203125,51.85680389404297
/content/drive/MyDrive/thesis/audio/A010.mp3,1,107.666015625,166.7261199951172,0.4432799220085144,0.26953125,1.0,5919.11509304583,4436.865887482085,9776.07421875,76.59416705604106,3156.710693359375,49.63576889038086
/content/drive/MyDrive/thesis/audio/A013.mp3,1,132.51201923076923,181.4166717529297,0.35415318608283997,0.24072265625,1.0,5478.321127993817,3655.0701473064532,9496.142578125,77.89482491862618,1234.1419677734375,45.67940139770508
/content/drive/MyDrive/thesis/audio/A020.mp3,1,101.33272058823529,168.36766052246094,0.47186726331710815,0.30810546875,1.0,6103.713295335528,3676.200699866391,10099.072265625,79.07106332842608,1493.7850341796875,47.1512565612793
/content/drive/MyDrive/thesis/audio/A023.mp3,1,132.51201923076923,160.4142303466797,0.4865977168083191,0.3056640625,1.0,6181.687379018531,3647.461385344811,8979.345703125,79.28415342374028,2905.993408203125,49.446067810058594
/content/drive/MyDrive/thesis/audio/A025.mp3,1,129.19921875,127.46910095214844,0.5336993932723999,0.26708984375,1.0,6448.312196678636,4839.171831584934,10981.93359375,64.65185563855127,4650.42333984375,50.693546295166016
/content/drive/MyDrive/thesis/audio/A028.mp3,1,126.04801829268293,165.73223876953125,0.4537571668624878,0.203125,1.0,5055.9622517752005,3586.6561861999726,9474.609375,75.17782269442475,3093.993408203125,49.26451873779297
/content/drive/MyDrive/thesis/audio/A049.mp3,1,129.19921875,186.52783203125,0.3198535442352295,0.2177734375,1.0,4943.281080830661,3867.376043848591,8333.349609375,75.02155344654862,1119.257568359375,44.77415084838867
/content/drive/MyDrive/thesis/audio/A051.mp3,1,151.99908088235293,214.19216918945312,0.3429957926273346,0.15087890625,1.0,3461.1915405091295,2880.861852930868,6976.7578125,77.58822711629944,1586.033447265625,46.456485748291016
/content/drive/MyDrive/thesis/audio/A052.mp3,1,120.18531976744185,194.41378784179688,0.2508983910083771,0.14599609375,1.0,4201.104686053283,3462.827282570132,9173.14453125,76.08993251995167,756.1211547851562,43.33810806274414
/content/drive/MyDrive/thesis/audio/A055.mp3,1,120.18531976744185,160.33470153808594,0.2934202253818512,0.30419921875,1.0,6065.741663170491,3423.7549460493988,9366.943359375,78.77334324166475,945.3773193359375,44.14407730102539
/content/drive/MyDrive/thesis/audio/A062.mp3,1,135.99917763157896,167.9107208251953,0.32459646463394165,0.19189453125,1.0,4928.217356399854,4347.503604482519,10142.138671875,62.62296492816217,1010.2587280273438,44.64240264892578
